C(X),gt_label
0.9278090248113965,pos
0.8399719402086683,pos
0.973652795985201,pos
0.6506839823384967,pos
0.8988079894362025,pos
0.9507340923671699,pos
0.8922231764937403,pos
0.8222728299127978,pos
0.9040114635865284,pos
0.8351835358263212,pos
0.8647209643384515,pos
0.6189796273035963,pos
0.6931758311885692,pos
0.8181361413504645,pos
0.9381656317428972,pos
0.7561605961275486,pos
0.9259019828887666,pos
0.7851694713139226,pos
0.7971735897208981,pos
0.9260249670177912,pos
0.784655922575825,pos
0.6906583300119048,pos
0.7555730565425768,pos
0.8080036015618808,pos
0.6884160937890351,pos
0.7964254903167177,pos
0.8545603783538404,pos
0.7556420547389191,pos
0.7013299784616377,pos
0.7527009840467854,pos
0.8941324023428787,pos
0.4416024491906917,pos
0.9321726325880527,pos
0.7985807364724509,pos
0.8348112458671023,pos
0.7618902660682584,pos
0.946791145442175,pos
0.8806033931480101,pos
0.8586567433900344,pos
0.9269897164725982,pos
0.7826081133398384,pos
0.9656455346790874,pos
0.8443100485034161,pos
0.8641100413962602,pos
0.9209120308942056,pos
0.9058926217132333,pos
0.9654544051392292,pos
0.824414944154693,pos
0.9748907994312992,pos
0.9543226680966651,pos
0.6186135724564922,pos
0.6778391611786843,pos
0.6361485894560941,pos
0.8315677600899196,pos
0.818892718587867,pos
0.8807144668385721,pos
0.764028815709576,pos
0.9526614833263949,pos
0.7467211233013944,pos
0.8797010721574903,pos
0.9389046399790445,pos
0.8642083278981416,pos
0.7674751455431702,pos
0.9579701064591428,pos
0.7636802112250786,pos
0.942071048927918,pos
0.6000754950996797,pos
0.30673399117089206,pos
0.969916230847971,pos
0.9301915592779896,pos
0.9402762525795352,pos
0.9186784544607058,pos
0.8548661754466674,pos
0.9668144781647177,pos
0.9059181757147893,pos
0.8285003989837111,pos
0.8517366436557947,pos
0.7942076502953163,pos
0.9269157087730968,pos
0.83183358791045,pos
0.9316775056383558,pos
0.7150114860621221,pos
0.797106828899824,pos
0.5946881553179808,pos
0.8708432828470883,pos
0.770102996255213,pos
0.7072337229667517,pos
0.3164321470686102,pos
0.7393372928073683,pos
0.8794756409957142,pos
0.8379915322564333,pos
0.735238444225255,pos
0.887261490624097,pos
0.8413077179432017,pos
0.9381755042112051,pos
0.9129629127541715,pos
0.882613879852839,pos
0.7073755616705625,pos
0.08612005938670642,pos
0.8710826289438758,pos
0.7866209107932977,pos
0.8197234831015426,pos
0.9341795685243037,pos
0.8390470708279671,pos
0.8505909288410645,pos
0.7771932222662572,pos
0.7157640921280607,pos
0.873898752061807,pos
0.9480633032825856,pos
0.7059876528451096,pos
0.8935456614986385,pos
0.7763742463157849,pos
0.7150470131656208,pos
0.8643423435671184,pos
0.7850368797684387,pos
0.7088472666562071,pos
0.8672433612598629,pos
0.8514603114662069,pos
0.7882650889527707,pos
0.7730808991683047,pos
0.8921710219112344,pos
0.7316653637782462,pos
0.8021813458077537,pos
0.7252004755011431,pos
0.9187006258866941,pos
0.7459500145470684,pos
0.8904086130095938,pos
0.7853376257312663,pos
0.7453067639571593,pos
0.9851117207467496,pos
0.8839701721136559,pos
0.8711473425872112,pos
0.8454065384486986,pos
0.7009663802334368,pos
0.9567067991586449,pos
0.9086283837512122,pos
0.7455112854518565,pos
0.8962984224335355,pos
0.9695201508366524,pos
0.764881557899027,pos
0.6782649391145819,pos
0.8806882676834874,pos
0.8387844071010974,pos
0.7867648538521967,pos
0.9010625441422235,pos
0.8028424367064908,pos
0.8045549183697014,pos
0.9550886105061633,pos
0.9639046467375557,pos
0.9087665515383881,pos
0.8387661726805098,pos
0.879903789512624,pos
0.8161991501091669,pos
0.7188964979802844,pos
0.946658727472188,pos
0.7935490482350646,pos
0.8577686761360669,pos
0.9056715699783827,pos
0.6803608359343087,pos
0.911295566373513,pos
0.8847278171742206,pos
0.6182829396888757,pos
0.7833941785887203,pos
0.9082108982752114,pos
0.8196739012208452,pos
0.824500411835921,pos
0.7733300024176705,pos
0.873418695094333,pos
0.85972283932175,pos
0.9410037569389904,pos
0.8410051946523622,pos
0.9543124464435414,pos
0.912285270060998,pos
0.877582007197875,pos
0.8807096463033078,pos
0.7055845332212314,pos
0.8816555603016454,pos
0.8819706436983363,pos
0.9856248949476434,pos
0.6096024846476906,pos
0.6845354178061283,pos
0.9861186655675144,pos
0.7941272948762962,pos
0.7717570906960314,pos
0.9181567671825103,pos
0.7679859140419908,pos
0.8481336443820408,pos
0.9401137577233062,pos
0.8677740966026086,pos
0.9276193314429697,pos
0.8566973084638236,pos
0.45609462243006016,pos
0.8971784529857981,pos
0.13606006947955718,pos
0.861646104742364,pos
0.9098582032021244,pos
0.8861266349222349,pos
0.6034329838881181,pos
0.879268395525969,pos
0.7622002831779933,pos
0.6275142908420998,pos
0.8163189508079243,pos
0.8921791011366967,pos
0.7847604277332236,pos
0.8777366309093596,pos
0.8011814414468466,pos
0.8318480995340503,pos
0.9709868401060402,pos
0.8747927151597519,pos
0.7374047821008787,pos
0.9614804370586671,pos
0.635872851769031,pos
0.7574421564778069,pos
0.7785493967796988,pos
0.9522322591901909,pos
0.7237685621845111,pos
0.8084949201023844,pos
0.7896625929535503,pos
0.8213814506149311,pos
0.03392527635138676,pos
0.8794034857659094,pos
0.7271996222252778,pos
0.96104738417404,pos
0.9225223960295978,pos
0.9759556147781653,pos
0.8501777902962782,pos
0.7846506641834153,pos
0.8079522265629657,pos
0.8338455826929008,pos
0.6329095695500981,pos
0.7339808600071569,pos
0.8999218566282324,pos
0.7990975078808117,pos
0.9974403657241137,pos
0.9109852178629475,pos
0.78956587370458,pos
0.6800658629534656,pos
0.7309512660735034,pos
0.9163385293026723,pos
0.7103731349765091,pos
0.8849464883005169,pos
0.9667137827317336,pos
0.7348316212957081,pos
0.8998980346911749,pos
0.9252585638355698,pos
0.7919042239422114,pos
0.8470617119365074,pos
0.8736717341100173,pos
0.798494743818716,pos
0.8851715604167226,pos
0.6412662071447904,pos
0.7811286976479035,pos
0.8955990420470995,pos
0.8330617582526113,pos
0.7312156414964784,pos
0.8587975570815252,pos
0.8845557090219002,pos
0.8697873244167353,pos
0.9176640454150412,pos
0.8720801413685056,pos
0.8832250660075353,pos
0.8369125054555071,pos
0.8367575767677228,pos
0.9616269245139826,pos
0.7970453144149775,pos
0.7524406678409041,pos
0.8821624559478616,pos
0.8801967148755017,pos
0.6862431760000222,pos
0.9775977804686237,pos
0.8517799612522284,pos
0.9297030096937591,pos
0.7567183038098044,pos
0.5858583018470148,pos
0.6777053250254491,pos
0.8887679232821943,pos
0.8816646624916503,pos
0.7421174557532431,pos
0.7705192251541624,pos
0.7965281724363262,pos
0.9199692131728164,pos
0.5879505377988548,pos
0.8873290856051397,pos
0.8408512487829499,pos
0.9328417661793335,pos
0.5560119812534777,pos
0.8458325741965602,pos
0.7430989508325816,pos
0.9524642634978885,pos
0.5796912029796761,pos
0.9093007671735364,pos
0.7438060186919331,pos
0.7695713433491281,pos
0.8909503680360304,pos
0.8087640070208105,pos
0.7174038312056387,pos
0.990403109619146,pos
0.7840335634900728,pos
0.8129516183113937,pos
0.9205488272048576,pos
0.7362166438597906,pos
0.6371066801097268,pos
0.9575925701036435,pos
0.7389089132180368,pos
0.7720576845275904,pos
0.7809699656915563,pos
0.8868899786168957,pos
0.840978901013284,pos
0.8912825529669355,pos
0.8525834385647596,pos
0.7621362288071479,pos
0.7790888026376361,pos
0.9324238091513637,pos
0.7339968513239712,pos
0.998443330635377,pos
0.9577280476675134,pos
0.7871431850627226,pos
0.9215569524898419,pos
0.8136188228298759,pos
0.740689438378331,pos
0.9552515039292694,pos
0.8602351921364563,pos
0.7514514582547919,pos
0.855532009668783,pos
0.8799541531779268,pos
0.7517636674612588,pos
0.68877310397027,pos
0.9349812122382033,pos
0.9450340787083058,pos
0.86256342190851,pos
0.919351152451162,pos
0.7784775020357273,pos
0.776467609564122,pos
0.9184174057473602,pos
0.9051055273836951,pos
0.8350827426949905,pos
0.8266942089144308,pos
0.8828301286694166,pos
0.7588434649235354,pos
0.6719481960652035,pos
0.8481619326109306,pos
0.7020724663796792,pos
0.8061940480857089,pos
0.8094547159442353,pos
0.9066719779921303,pos
0.8042454738097308,pos
0.8075872419393924,pos
0.8719292510001126,pos
0.8473297398685927,pos
0.825133925007271,pos
0.8576616393882969,pos
0.7626645169774582,pos
0.8890535958239176,pos
0.7893614774366499,pos
0.7856539553446544,pos
0.9243024681397781,pos
0.9372858116748257,pos
0.7917804399964895,pos
0.665867194448385,pos
0.8632233812249718,pos
0.9211763494923735,pos
0.9512986604155101,pos
0.9484503888220202,pos
0.8638164269496726,pos
0.920008251655009,pos
0.8566420625066311,pos
0.8533041233026407,pos
0.8442074169862169,pos
0.9450322203069245,pos
0.7813811195319288,pos
0.9048199422685977,pos
0.73111489086481,pos
0.9061635709994454,pos
0.8177307545627162,pos
0.9493752383164593,pos
0.9216247670625622,pos
0.8682325729212859,pos
0.7431984209789557,pos
0.9281338435919821,pos
0.7745895472820955,pos
0.6424062332803252,pos
0.8423779190914603,pos
0.9008914792752877,pos
0.6495534246827485,pos
0.8724881966366084,pos
0.9377197497898974,pos
0.8401015570133479,pos
0.9751727128889792,pos
0.8648195288410501,pos
0.8308010216899404,pos
0.9668262825629363,pos
0.9073884102225145,pos
0.16732800087625976,pos
0.8062997335620078,pos
0.7760729678871304,pos
0.8506142121738032,pos
0.9767395175070245,pos
0.8618285813075139,pos
0.8757853235534832,pos
0.8659968469172882,pos
0.7403847137697741,pos
0.9834620422222254,pos
0.8382608798271355,pos
0.8223503369872568,pos
0.7680931732751026,pos
0.7305878995087924,pos
0.8654882291321877,pos
0.5182142346552955,pos
0.9250465689236946,pos
0.7356573036384069,pos
0.6785387051387469,pos
0.4133671654727205,pos
0.9063571304042276,pos
0.8725113876300091,pos
0.9012551415334905,pos
0.8714724530481057,pos
0.7298200480695591,pos
0.076080409646756,pos
0.7104367353746158,pos
0.8661213175421186,pos
0.7685437091570225,pos
0.9144195495979788,pos
0.7087034452324634,pos
0.8239523653313711,pos
0.7412550079154072,pos
0.2124694042707037,pos
0.6976956807367156,pos
0.9455497013157084,pos
0.8673049690838749,pos
0.8058406181988162,pos
0.7073151231828789,pos
0.9788587627168814,pos
0.8247628019342997,pos
0.9816764207645496,pos
0.9275161934004964,pos
0.9583359933760385,pos
0.8232346698469766,pos
0.5421076198043765,pos
0.8570140049934855,pos
0.8484693201643139,pos
0.9580537371656236,pos
0.905503012261847,pos
0.8007165980824589,pos
0.8959986036255091,pos
0.7845831682384238,pos
0.9762054731433504,pos
0.7880441873081963,pos
0.8447508920758026,pos
0.7539077730039212,pos
0.8541171399685666,pos
0.7756147650334999,pos
0.8153459698574947,pos
0.8915405974127718,pos
0.7716488057843296,pos
0.8939374131083655,pos
0.7799328144035267,pos
0.9733014273044949,pos
0.8809498267835242,pos
0.880817591474822,pos
0.4528195140658638,pos
0.7273643174859913,pos
0.8711714898266134,pos
0.8258205498923755,pos
0.768917899749449,pos
0.8014752488831206,pos
0.8662857615100102,pos
0.9275192181684431,pos
0.9344081178061616,pos
0.8867111522112437,pos
0.7303401442503173,pos
0.903095701955142,pos
0.7002912811365213,pos
0.8248805376513649,pos
0.8499934340581329,pos
0.9050498733269798,pos
0.9227138281427747,pos
0.9741391605081804,pos
0.6613549817093801,pos
0.607274232293757,pos
0.34555670234334923,pos
0.9194302777771083,pos
0.8870489125337637,pos
0.8158364480387843,pos
0.9049861895303721,pos
0.8561466226745451,pos
0.8823691046524094,pos
0.6877191677913255,pos
0.9122946815494003,pos
0.9448344395878966,pos
0.774437105999901,pos
0.8649614382157133,pos
0.9570614470835511,pos
0.6685911037826359,pos
0.9386584632832121,pos
0.762861053150564,pos
0.9851420247446622,pos
0.9891385215792657,pos
0.9532734938533687,pos
0.6990613581268206,pos
0.8591236114956068,pos
0.8194281547793402,pos
0.42007864868860867,pos
0.889960936636144,pos
0.18385842696830668,pos
0.9318449117166068,pos
0.8075467656473282,pos
0.5912983535835771,pos
0.8689881518870779,pos
0.9674549773719875,pos
0.779708119476256,pos
0.7193678398346065,pos
0.13557167319481567,pos
0.9557931317228405,pos
0.9060078977851854,pos
0.8681341241339122,pos
0.9032782394401636,pos
0.9070977524063297,pos
0.8197854062693024,pos
0.7896761344103721,pos
0.8310003740782176,pos
0.5935113679638149,pos
0.8871363524628595,pos
0.6637087909487779,pos
0.8756543068952571,pos
0.8416030273052716,pos
0.9397842263303082,pos
0.745828434851459,pos
0.9249867274082283,pos
0.7002911267560729,pos
0.8136570249074426,pos
0.7484434185664561,pos
0.8003893014269492,pos
0.8269794904882892,pos
0.9423857830861448,pos
0.8857524916023575,pos
0.7383411831382072,pos
0.8592396908968687,pos
0.9370100885311925,pos
0.7107001990406979,pos
0.8649935079524768,pos
0.8586994976848552,pos
0.8618891900605073,pos
0.9510974218973811,pos
0.975852201819486,pos
0.7782374967491403,pos
0.8563295047088344,pos
0.8706501894446327,pos
0.7325493696263572,pos
0.8606795344832483,pos
0.6608400520223546,pos
0.9635951904155238,pos
0.9690070478539637,pos
0.9507574860166493,pos
0.9781948758309958,pos
0.729485289513418,pos
0.8668533956653219,pos
0.8634349220225441,pos
0.8430554039801093,pos
0.8024573116991229,pos
0.8935847992836073,pos
0.8606596973880981,pos
0.8550066065522091,pos
0.9050558066031393,pos
0.8150403546903718,pos
0.9073402609653756,pos
0.8834683575888372,pos
0.8999629440694588,pos
0.7978924712243368,pos
0.8785691564314994,pos
0.8280021966992259,pos
0.7437227858032429,pos
0.7449612324054845,pos
0.937403404739552,pos
0.9292268689405747,pos
0.8244014848660796,pos
0.9636360368744822,pos
0.728779867926402,pos
0.9392139638636818,pos
0.9389259153544611,pos
0.8156401357832267,pos
0.9018340505469454,pos
0.8694930765410253,pos
0.9436380888051866,pos
0.8556452912771018,pos
0.7840423214650049,pos
0.7201227826441563,pos
0.8003441330086276,pos
0.9639535471166076,pos
0.9090021291976093,pos
0.8934436412653075,pos
0.8572540603822476,pos
0.9239773286979167,pos
0.8668241452291073,pos
0.7031216100498183,pos
0.9517673740417509,pos
0.9471048241402732,pos
0.7025934022053535,pos
0.750118630432292,pos
0.8203753307888056,pos
0.7949884824023364,pos
0.7751079973336125,pos
0.7665774218696243,pos
0.7139684968898374,pos
0.872199449816201,pos
0.8960079529929904,pos
0.9465791028798292,pos
0.8124325315145242,pos
0.8123756546650083,pos
0.6136736312972307,pos
0.7583410375993412,pos
0.4513527851251177,pos
0.9168018216684508,pos
0.9866813069296668,pos
0.8257673321280925,pos
0.6385373433954703,pos
0.8009899314936869,pos
0.9233076550949103,pos
0.9570214057365332,pos
0.8289269408931405,pos
0.8143897377788253,pos
0.8771951304026532,pos
0.864037099445585,pos
0.8391661625936175,pos
0.9328545711820762,pos
0.8388352942962279,pos
0.9268911740833063,pos
0.8870228418459719,pos
0.6523735430883965,pos
0.8080517830968231,pos
0.5438563409689201,pos
0.7385995289418313,pos
0.9094269934646343,pos
0.7627164574247788,pos
0.8511638985049039,pos
0.971120949887319,pos
0.8263417563890156,pos
0.9168538636074237,pos
0.842358017119989,pos
0.8339605232029492,pos
0.5991721576683675,pos
0.9120449161049167,pos
0.9167670730612705,pos
0.8631355933847332,pos
0.9077824642889211,pos
0.9369416743373091,pos
0.9514678387703326,pos
0.979419076637908,pos
0.9199422097217527,pos
0.8491095580795344,pos
0.6944765941496646,pos
0.871935246178604,pos
0.7946902317123039,pos
0.9892827022571811,pos
0.7229123747828264,pos
0.8960863321757448,pos
0.8761341046511556,pos
0.8091726242991841,pos
0.7785756985931598,pos
0.5445820870997697,pos
0.9237250531688889,pos
0.8794150260205331,pos
0.9136015196051037,pos
0.9740377056751282,pos
0.9610808329660618,pos
0.9398716241433923,pos
0.3702940093492805,pos
0.9376988774235249,pos
0.9297476167985398,pos
0.9185512891662342,pos
0.7071881593434715,pos
0.7671025487943107,pos
0.9213559503373367,pos
0.8759791017286837,pos
0.6181895474540995,pos
0.9269904161022945,pos
0.8464994710288832,pos
0.8143692203291215,pos
0.9759995691926511,pos
0.9407950616965041,pos
0.8597627965125895,pos
0.842399207550736,pos
0.6445959122615701,pos
0.6613935602359207,pos
0.967232606318889,pos
0.9650316151730636,pos
0.8462857126815935,pos
0.8697638390380544,pos
0.7209114111420364,pos
0.8075393384320022,pos
0.7272902767598299,pos
0.8276829908492918,pos
0.7455094287440047,pos
0.6817999818743893,pos
0.9369753622449212,pos
0.9556626637386206,pos
0.9565787697320911,pos
0.9099558214066151,pos
0.843182307614511,pos
0.8932363410206753,pos
0.6522223109938267,pos
0.9842683110639369,pos
0.7297413715152026,pos
0.7970635946872202,pos
0.6275747221505762,pos
0.5653027720449766,pos
0.8182006734563435,pos
0.8588573751450327,pos
0.7191010289759258,pos
0.8083973530408629,pos
0.8350519791238015,pos
0.8322300912656899,pos
0.7936826235307876,pos
0.6450735809204987,pos
0.9469596698928352,pos
0.9397960109654852,pos
0.7707007849189205,pos
0.7928186891986634,pos
0.9091571766939782,pos
0.5330353757076535,pos
0.8200803774413075,pos
0.5759221163578082,pos
0.8007422349010669,pos
0.8203724000616355,pos
0.8999346324375141,pos
0.759059113268538,pos
0.8343034675836605,pos
0.909510005089591,pos
0.8244689191956569,pos
0.6153930466688109,pos
0.9349937973025526,pos
0.8857314965639318,pos
0.6050253339888567,pos
0.7689742266884662,pos
0.897757778473169,pos
0.7754743340314276,pos
0.9421868738350764,pos
0.7684165776945145,pos
0.7172376486708869,pos
0.8455896879616548,pos
0.9468092735547081,pos
0.22203771263015393,pos
0.8076196200485629,pos
0.8256901605649408,pos
0.9064878573729085,pos
0.85255209475844,pos
0.9501266338831126,pos
0.7785294844840198,pos
0.8859451583883303,pos
0.8985353215149368,pos
0.8724416931906824,pos
0.8513812644958783,pos
0.7580352082062168,pos
0.14072916063223495,pos
0.7690062969461835,pos
0.9736372806188802,pos
0.7275089470891917,pos
0.9507367566397718,pos
0.8849225657136742,pos
0.8340146771669054,pos
0.7998048480152319,pos
0.9083396860959067,pos
0.8487638332952997,pos
0.7034926682854613,pos
0.6314382343031073,pos
0.9645537472456643,pos
0.8084573457447675,pos
0.6176695675557223,pos
0.7211973670807913,pos
0.8091502258046585,pos
0.9046228538057303,pos
0.8291511080217926,pos
0.7890057777289287,pos
0.9253865779101288,pos
0.8849982675143154,pos
0.9586984623562698,pos
0.7946716156923525,pos
0.8117917290546612,pos
0.7220419665088853,pos
0.7799473262835729,pos
0.7396372476528515,pos
0.5823192027630284,pos
0.8397003620722835,pos
0.7558158388409457,pos
0.7745102564091808,pos
0.9076347573646799,pos
0.9521921381092965,pos
0.9557127260456397,pos
0.8687572333782965,pos
0.8926656441107708,pos
0.8382052766092858,pos
0.9317097572209111,pos
0.9377975260196928,pos
0.8337443768649948,pos
0.8750052832819732,pos
0.7468348537025201,pos
0.8924468370633615,pos
0.9047667953803483,pos
0.7522489386461183,pos
0.666258875058871,pos
0.7074705044766322,pos
0.8788376257985476,pos
0.9166040707831286,pos
0.9672527987232704,pos
0.9191433876690159,pos
0.808501767572638,pos
0.8724360584486445,pos
0.7532060747019284,pos
0.6986409739005599,pos
0.8929893128570215,pos
0.8295785206594507,pos
0.8578684367846799,pos
0.959213569392927,pos
0.8578593792018349,pos
0.8711480147306491,pos
0.7945064627927286,pos
0.879958343726613,pos
0.9569228926005847,pos
0.9227793672290661,pos
0.9619122317979447,pos
0.019267879896522677,pos
0.6817602642476632,pos
0.7298790924075492,pos
0.8442076734890873,pos
0.8970164019627477,pos
0.5249037998871369,pos
0.882696549178051,pos
0.9082283699527295,pos
0.5460776258794061,pos
0.9520636705854049,pos
0.6816535834518339,pos
0.7979410174416088,pos
0.9087787978057728,pos
0.7593492040263623,pos
0.7856952527869675,pos
0.7734073968007309,pos
0.9012347631661081,pos
0.7554949058190625,pos
0.8539814307137634,pos
0.8322562573133206,pos
0.8940842033213717,pos
0.8980286640244625,pos
0.8344206801819475,pos
0.8014853375593984,pos
0.8168809825178187,pos
0.8846058097959217,pos
0.960533101627708,pos
0.8189322214715381,pos
0.9885907589446805,pos
0.44020582211600556,pos
0.763476398193869,pos
0.8676016413237179,pos
0.9235130969937908,pos
0.9528289437930617,pos
0.7036969209158892,pos
0.9703510469698404,pos
0.8702351123229924,pos
0.9849854240166693,pos
0.7354287595337524,pos
0.8029786176671286,pos
0.6046742249950735,pos
0.8775617761172707,pos
0.7773297342070201,pos
0.9630689933059551,pos
0.6536682483078972,pos
0.7912310410947633,pos
0.7974277553349998,pos
0.9519425938196981,pos
0.86811341849071,pos
0.9758520186517511,pos
0.882516504262002,pos
0.7384146208815368,pos
0.9587309638601125,pos
0.8965637972213425,pos
0.7351774515062556,pos
0.9609851657802955,pos
0.8195768197569203,pos
0.9815589081481316,pos
0.4245566096783776,pos
0.9559861157659101,pos
0.9037584990343259,pos
0.8487323597027855,pos
0.13541319604009516,pos
0.9437960258124765,pos
0.9677813542456442,pos
0.9763561902529511,pos
0.632994526315105,pos
0.8425707430455983,pos
0.7899948596421151,pos
0.7057127066907897,pos
0.5907476829363751,pos
0.865469168321954,pos
0.9018799503684373,pos
0.9293326599425591,pos
0.8403488308953069,pos
0.7088847032672388,pos
0.8064713597501059,pos
0.5785371424537529,pos
0.8208479493360238,pos
0.3990317404865681,pos
0.8363602714482062,pos
0.792720683105756,pos
0.6607612917218922,pos
0.894626388466949,pos
0.8126760068147317,pos
0.7036942558430294,pos
0.8630803438027007,pos
0.9256195897765089,pos
0.7667015181229356,pos
0.9132642517692716,pos
0.8407052313463501,pos
0.7596567952632459,pos
0.8621915872871966,pos
0.9173161892057292,pos
0.908876893557754,pos
0.6809364766584278,pos
0.8149601131015649,pos
0.7279184498821387,pos
0.8639009713100823,pos
0.9595796607847867,pos
0.8413136957397042,pos
0.7301475999753415,pos
0.8596295495272575,pos
0.8390691275351637,pos
0.9039588753011215,pos
0.3580452241821145,pos
0.7648218844583515,pos
0.8624363688060912,pos
0.9219656978216733,pos
0.7679168029466166,pos
0.42487742550929164,pos
0.9302927515982129,pos
0.8475596551376647,pos
0.8276533535443252,pos
