has_url,lang,C(X),GT
yes,en,0.25303253535032755,False
yes,es,0.47704061519430013,False
yes,es,0.521535664354311,False
yes,es,0.7379552367431406,True
no,en,0.43897691032843655,True
no,en,0.1296125605959592,False
no,en,0.6937644298622662,True
yes,es,0.5558063680302747,True
yes,en,0.9312329484388551,False
yes,en,0.2978976633142565,False
yes,es,0.8981942903916617,True
no,es,0.2046773583907767,False
yes,en,0.7591645770589629,False
yes,en,0.17215855910880462,False
no,es,0.4550885465571497,True
yes,en,0.4595347922686465,False
yes,es,0.5683396893694128,False
no,es,0.18480708047462682,False
no,en,0.15586734637290514,False
yes,es,0.49227134378127485,False
no,en,0.4009361644211518,False
no,en,0.7885563651284675,True
yes,en,0.5527415684755446,False
no,en,0.32764529843710477,False
yes,es,0.3885533587704538,False
yes,en,0.492751605275367,True
no,en,0.5960819087769396,False
no,es,0.2231737819759088,False
yes,en,0.23105135557125428,False
no,en,0.23442390040726654,False
yes,en,0.4138513010298321,False
yes,es,0.29055272687373773,False
yes,es,0.23451624851515615,False
yes,en,0.7211358017618442,True
yes,es,0.44193856150940514,False
no,en,0.6270961893979263,False
no,en,0.6847157382171951,False
yes,es,0.7195579907725511,True
no,en,0.4174900830781928,False
no,en,0.4285804952156931,False
no,es,0.3289059429976301,False
yes,es,0.7090231347722878,False
yes,en,0.5412255194078917,False
yes,en,0.24428033711738642,True
yes,en,0.25542090810011275,False
yes,es,0.29464803581901317,False
yes,es,0.24451385514185203,False
yes,en,0.30226098376549926,False
yes,en,0.4697679739475676,False
yes,en,0.08574457897756504,False
no,es,0.49999776248937866,False
no,en,0.2078844011066588,False
no,en,0.323461832222807,False
yes,es,0.3372198507637597,False
no,es,0.7694002018621134,True
no,es,0.1793865435448825,False
yes,es,0.2747797979951369,False
no,en,0.4966794494693284,True
yes,en,0.5132243930426548,False
no,es,0.5414347077286908,False
no,es,0.44344139206588656,False
no,es,0.5042929699646072,False
yes,en,0.4316175793748225,False
no,es,0.20142951527318814,False
no,en,0.31100388651168703,False
yes,es,0.5064316455745305,False
yes,en,0.3805944457653285,False
no,en,0.28300023327530466,False
yes,es,0.9421715817931565,True
yes,es,0.2288973847260498,False
no,es,0.23175809527632057,False
no,en,0.5143996747240139,False
no,en,0.8459976415211499,False
yes,en,0.24192787340211214,False
yes,en,0.2399771528066367,False
no,en,0.5854331710717561,True
no,en,0.2934838725690049,False
no,en,0.4722148213588848,False
no,en,0.016356670098464754,False
yes,en,0.21351825329850035,False
yes,es,0.23394615113824943,False
yes,en,0.5866179390072881,False
yes,en,0.5720198358915239,False
yes,es,0.6607025288358285,False
yes,es,0.4413952563750235,False
yes,es,0.3091193875351473,False
yes,es,0.14522060008830517,False
no,es,0.5739762559561808,False
yes,es,0.20046206984450848,False
no,es,0.24283534866535153,False
no,en,0.24765338566172324,True
yes,es,0.35043505296198746,False
no,en,0.6795509818933092,False
no,en,0.44172535608058827,False
no,en,0.5180104828881388,False
no,es,0.15223705533640994,False
yes,en,0.02930636533123987,False
no,en,0.28683877351157805,False
yes,en,0.34587611099449544,False
yes,en,0.3915007509511539,False
yes,es,0.24456750229366242,False
yes,es,0.7025243439172554,True
no,es,0.3460850049560471,False
no,en,0.1384269782220955,False
no,en,0.20128177675777756,False
no,en,0.467499114591962,True
no,en,0.40918132489612563,False
yes,en,0.4068555016604301,False
no,es,0.44019158231227956,False
no,en,0.1544375458949249,False
no,es,0.4009650614687437,False
yes,es,0.7080784999182751,True
no,en,0.6486218816337573,False
yes,en,0.5962239519781435,False
no,es,0.5965551132790359,False
yes,en,0.2813236955231311,False
no,en,0.5841039244079695,True
yes,es,0.2932887133369244,False
no,es,0.36836319013351204,False
no,en,0.5014139805996684,False
no,es,0.3508957394804149,False
yes,en,0.6096834663103374,False
no,en,0.01944961815012447,False
no,es,0.5243514931733629,False
no,es,0.4431550296487474,False
no,es,0.3683302703141507,False
no,es,0.38525235784293266,True
yes,es,0.3467422463397898,False
yes,en,0.1002212388067932,False
no,en,0.469127996095759,False
no,es,0.46241239397352873,False
no,es,0.3728422284785691,False
yes,es,0.3463740304544808,False
yes,en,0.2838185406935746,False
yes,en,0.6262162238412328,False
yes,en,0.10106191918343421,False
yes,en,0.17947652311882295,False
no,es,0.5651244204925726,False
yes,es,0.27637674049864197,False
yes,es,0.5628638739967159,False
yes,es,0.41705174301107845,False
no,en,0.5337652274517463,False
no,en,0.3915566539126704,False
yes,en,0.6202848487699195,True
yes,es,0.5295924214437294,False
no,en,0.4069248277363839,False
no,en,0.6745141069742171,False
yes,es,0.39738065226092073,False
no,es,0.19465046337347364,False
no,en,0.5519260428652408,False
yes,en,0.2773026086901278,False
no,es,0.29184872989882576,False
no,es,0.5957779169669812,True
no,es,0.9526412296617236,False
no,es,0.3952670817720038,False
yes,es,0.559312236744258,False
no,en,0.9581209770150373,False
no,en,0.03887345288654598,False
yes,en,0.45500271688699323,False
yes,es,0.09673816279464242,False
yes,es,0.47523829163218567,False
no,es,0.4350638337064293,False
yes,es,0.5969558656738264,False
yes,en,0.06611484793923154,False
no,en,0.6920950150404336,False
no,en,0.22703493296474214,False
no,en,0.2748730493145822,True
no,es,0.28861358775641843,False
yes,en,0.2817631074394982,False
no,es,0.48731249790011655,True
no,es,0.5560359548387475,True
yes,es,0.6519980840945382,False
yes,es,0.6548748662788734,True
no,en,0.8819259609899905,True
yes,es,0.18491253005547925,False
yes,en,0.5557023345033444,True
yes,en,0.7034497034507362,False
yes,es,0.16416407287636048,False
yes,en,0.2622177657990555,False
no,es,0.39959832760005104,False
no,en,0.2384861167706501,False
no,es,0.06517043352846352,False
no,es,0.6665544700025227,True
yes,es,0.05133802020263112,False
no,en,0.24826435076050288,False
no,es,0.23021241455856858,False
no,es,0.29232439895528667,False
no,en,0.4394911595543849,False
yes,en,0.471401433793178,True
no,es,0.31661333015468285,False
no,es,0.10707589491111544,False
no,es,0.2955815395575867,False
no,en,0.49282516787131964,True
no,en,0.8546370049116974,False
no,es,0.34563482430562503,False
no,en,0.03848074702466242,False
no,en,0.3396610948964896,False
yes,en,0.15370909759151716,False
yes,es,0.3544513395162333,False
yes,en,0.48074558428793496,False
yes,es,0.3992411992972836,False
yes,es,0.26251970414689196,False
yes,es,0.7678816618229052,True
yes,es,0.16544510254587547,False
yes,en,0.6468846714932294,False
no,es,0.4682777978386534,False
no,es,0.4953061209557286,False
yes,en,0.6723418873729226,False
yes,en,0.3338167976084355,False
no,en,0.3425080849276264,False
yes,es,0.10662395637457715,False
no,en,0.43985602581064176,False
no,en,0.6826866973853534,True
no,en,0.2631472545596936,False
no,en,0.3052790589352347,False
yes,es,0.13632627089366223,False
yes,en,0.3897674729003724,False
no,en,0.4402025353246022,False
yes,en,0.29357334848870437,False
yes,es,0.6460710766631669,False
yes,en,0.3619819893501397,False
no,en,0.6364095042179795,True
yes,es,0.4079755340746099,False
no,en,0.21177273797471052,True
yes,en,0.6170429608914145,False
no,es,0.3313782596897443,False
yes,es,0.46550987864449483,False
yes,es,0.10218425763345546,False
yes,es,0.06697901162431237,False
yes,en,0.2461278650778166,False
yes,es,0.5093789212645513,False
no,en,0.14548131330269698,False
no,es,0.23713916900887683,True
no,es,0.540517528750214,True
no,en,0.3141597715015634,True
no,es,0.40207770063897996,False
no,es,0.09663134661654982,False
no,es,0.41689820198123895,False
yes,en,0.17561636115438717,True
yes,en,0.22291427454253346,False
no,en,0.29443106120901114,False
no,es,0.32356426947046724,False
no,en,0.13127134902329915,False
no,es,0.5099008700703471,True
no,es,0.8040741317084129,False
yes,en,0.35192695718258765,False
no,en,0.783204877586644,True
yes,en,0.31558902230255836,False
yes,en,0.8498958364982694,False
no,en,0.38808096765441424,False
no,en,0.5516793780393741,False
no,en,0.5177417231094795,False
yes,en,0.4973759093712795,False
yes,en,0.23226704329645348,False
no,en,0.33372682765320233,False
no,es,0.17459734162274537,False
yes,es,0.11136260961174249,False
yes,es,0.24384506833976172,False
no,en,0.4779173748170103,True
no,en,0.7186698082791536,False
no,en,0.975510564274456,False
no,en,0.350292160785055,False
no,es,0.5029602079710062,False
yes,en,0.45922066514940024,False
yes,es,0.855030084081219,True
no,en,0.7884811695800173,False
no,en,0.5910131405327089,False
yes,en,0.24728312563292698,False
yes,en,0.2760801309835268,False
no,es,0.47434642927960435,False
yes,en,0.6654134197400067,False
no,es,0.24113728895604855,False
no,es,0.4653584209312782,False
yes,en,0.29083082115700365,False
no,en,0.41502687958108414,False
no,es,0.6812382235422528,True
no,en,0.3334872240823013,False
yes,es,0.06937262679270795,False
yes,en,0.6192426797810114,False
yes,es,0.8650190597448351,False
no,en,0.5688129638580695,False
yes,en,0.5647826714628973,False
no,es,0.20669850405497459,False
yes,es,0.6827139850274195,False
no,en,0.1671121445482046,False
no,en,0.27126645093409274,False
yes,es,0.6582329508153069,True
no,en,0.3680877549583372,False
no,en,0.2526636581828936,False
no,en,0.47131779413199576,False
yes,en,0.24026765424239396,False
no,en,0.9705716818595777,False
yes,en,0.5980739454651245,False
no,es,0.5375312193717086,False
yes,es,0.2243406187217901,False
yes,en,0.5439523851515832,False
no,en,0.8068880290149522,False
no,es,0.6527863089151044,False
no,es,0.3659936486718573,False
yes,es,0.6250590521150349,False
no,es,0.4789094705018988,False
yes,en,0.41957703163113047,False
no,es,0.5756886360306669,True
no,en,0.20043614127803522,False
no,es,0.46290754466698497,False
no,en,0.48743144286417595,True
yes,es,0.214904282735372,False
yes,es,0.2083706443526077,False
yes,en,0.5265022361243853,False
no,en,0.10160120910318948,False
yes,es,0.3587356598245381,False
no,es,0.554997528318159,False
yes,es,0.26982252010688623,False
no,en,0.2246653204354721,False
yes,en,0.43835182714143894,False
yes,es,0.4187259568197461,False
yes,es,0.021614555992256368,False
no,es,0.5299330695508128,False
no,es,0.20981324425496128,False
no,en,0.9435798620359394,False
yes,en,0.5317797906780802,False
no,es,0.6465860225526748,True
yes,en,0.705256397112539,False
yes,es,0.40383994014344543,False
yes,en,0.3634390119371973,False
yes,en,0.3888468277559709,False
yes,en,0.3718607625746632,False
no,en,0.19969305611660515,False
yes,en,0.25172498332575366,False
yes,en,0.20033198015342907,False
no,en,0.35174778783290495,False
no,en,0.7942054464048395,False
no,en,0.4307760627481667,False
no,es,0.5761553356366645,False
yes,es,0.2366782910318359,False
yes,es,0.5291728278060606,False
no,en,0.08621225694327325,False
yes,en,0.44905194402780096,False
no,es,0.30666016156397113,False
no,en,0.32799424971000035,True
no,es,0.3811997365800273,False
yes,en,0.3617370994214698,False
yes,es,0.46584487528050933,False
yes,en,0.3362218336085392,False
no,es,0.32807771345898534,False
yes,es,0.2527348115740322,True
yes,en,0.7552325892609646,True
no,es,0.3650661324037977,False
no,es,0.5553651444332572,False
yes,en,0.6625397515512764,False
no,es,0.4973968362117348,False
yes,es,0.47241261862340084,False
no,es,0.49032728156728805,False
yes,es,0.48107344317488504,False
yes,es,0.976686516981865,False
yes,es,0.6401257195355656,True
no,en,0.39137301212259173,False
no,es,0.1599262100568882,False
yes,en,0.6215472864800227,True
no,es,0.4494551521718374,False
yes,en,0.6892768038096158,False
no,en,0.18519104456787186,False
no,es,0.3276375776748779,False
yes,es,0.5678134230024833,False
no,es,0.5722500344994167,False
yes,es,0.5038759487710954,False
no,es,0.3332374183182662,False
yes,en,0.49800897091066443,False
no,es,0.4446861948878284,False
yes,en,0.500967086039751,False
yes,en,0.2430557765562387,False
no,en,0.6063416545848966,True
yes,en,0.49642987806869404,False
no,es,0.36813878408574874,False
no,es,0.33010803266793426,False
yes,es,0.7738125345731747,False
no,en,0.44023208354868837,False
no,en,0.803956240163247,True
no,en,0.13761527479714894,False
yes,es,0.47132637073645633,False
yes,es,0.5415574101418523,False
yes,es,0.2825216546651746,False
no,es,0.5172570175331138,False
yes,en,0.42223892709813116,False
yes,es,0.1673991852989914,False
no,es,0.6946863013880793,False
no,es,0.5017182748555192,False
yes,es,0.5512985144666209,False
yes,es,0.35609599145600523,False
yes,en,0.14796239195037267,False
yes,es,0.18743812076121627,False
yes,es,0.3137224739640708,True
no,es,0.5076654620444998,False
no,en,0.19861400069362284,False
no,en,0.4267925236480339,False
no,es,0.6550726395253899,True
yes,en,0.41470183986229875,False
yes,es,0.3901302767706619,False
yes,es,0.42793712207605594,False
no,es,0.17479641937860482,False
no,es,0.42814306946814157,False
no,en,0.1894649606616109,False
no,es,0.5155768181852945,True
no,en,0.21676221742295113,False
no,en,0.5743494678787501,False
no,en,0.5692005184179729,False
no,en,0.35470491781825114,False
no,es,0.8530017694013731,False
no,es,0.8973656514849948,False
no,en,0.7411572998448938,True
no,es,0.5120001000612714,False
yes,es,0.1870014239910436,False
no,en,0.3058999937201131,True
no,es,0.3693605709944756,False
no,es,0.5402537152254889,True
no,es,0.7684584556672934,False
no,es,0.6089656517766854,False
yes,en,0.16371356348866098,False
no,en,0.19982160106690802,False
yes,en,0.3511400703458368,False
yes,es,0.10508479953575967,False
yes,es,0.2110877164388404,False
yes,es,0.36858127875784474,False
yes,es,0.3030891197132855,False
yes,es,0.3310142287507774,False
no,en,0.4341576068045763,False
no,en,0.4598811504610784,False
no,es,0.6213935220199531,True
no,en,0.5240464520918877,False
yes,es,0.6974350296753459,True
no,en,0.3879674237028287,False
no,es,0.566782585248566,False
yes,es,0.43239717359100127,False
no,es,0.6088860617667384,False
yes,en,0.645612370802919,True
yes,en,0.3961175057613431,False
no,es,0.5213657677390017,False
yes,en,0.9353514689622864,False
yes,en,0.48949610067448396,False
no,en,0.3707508281967035,False
no,es,0.36590505022572795,False
yes,es,0.941855994520639,False
yes,en,0.3782092374977652,False
yes,es,0.11609941249501014,False
no,es,0.4480976763024657,False
yes,en,0.9558305673594296,True
no,es,0.2548702298365839,False
no,es,0.22405517413014378,False
yes,en,0.8845779418804794,False
yes,es,0.11217135784791359,False
no,en,0.5603906696711504,False
yes,en,0.6591417150205153,False
no,es,0.29489782368078793,False
no,en,0.4288133482923704,False
no,es,0.27772048518412945,False
no,es,0.651081125041364,True
no,en,0.17452771723711422,False
no,es,0.1819484988241683,True
yes,en,0.45096503200580257,False
no,es,0.45393450231494376,True
no,es,0.1869473190737388,False
yes,es,0.3875765516994462,False
yes,es,0.22493288612599716,False
no,es,0.8629142700984297,False
yes,es,0.6260214657460509,False
no,es,0.2862340585116284,False
no,en,0.4872632031734974,True
no,es,0.5374742859006371,False
yes,es,0.465815790190725,False
yes,es,0.7917589176888922,False
no,en,0.21678589228643752,False
no,en,0.7466149072150522,True
yes,en,0.8303662569917637,True
no,en,0.24506376589017198,False
no,en,0.47903355299642364,False
no,en,0.8429132883520823,False
yes,es,0.05810774373260784,False
yes,es,0.3783163783807806,False
no,en,0.5363437064892765,False
yes,en,0.3454627968031445,True
no,en,0.24762797017497037,False
yes,es,0.8745314405139744,True
yes,en,0.24917133462148902,False
no,en,0.3580279616699207,False
no,es,0.5434064372739843,False
yes,es,0.14227749534105852,False
no,en,0.13546013040606278,False
yes,en,0.27608835965473527,False
no,en,0.18869410241456108,False
yes,es,0.5044434079483647,True
yes,en,0.9571715478970435,False
no,es,0.7893968219756706,False
no,en,0.35569164562145295,False
yes,en,0.32231180125635817,False
yes,es,0.6102909387161964,False
yes,es,0.4901275991288807,False
no,es,0.7204470029710146,False
yes,en,0.1476227294843182,False
no,es,0.4243180208915912,False
yes,en,0.3755527356070887,False
no,en,0.35788552545176316,False
no,es,0.631962414382373,True
no,es,0.904957137748215,False
no,es,0.4675023887513433,False
no,en,0.6201384428310682,True
yes,es,0.6151654948823577,False
no,es,0.5169575833526414,False
yes,es,0.3634851114625013,True
no,es,0.052155667948033724,False
no,en,0.1333139227616259,False
yes,es,0.1498342422311668,False
no,es,0.507307457130614,False
yes,es,0.6232359449225844,True
yes,en,0.180586913425042,False
no,es,0.24262016882774182,False
yes,en,0.4303892139543153,True
no,en,0.5899279152557836,False
yes,en,0.5306347861255687,False
yes,es,0.48532607609259487,False
yes,es,0.1741731315077265,False
yes,en,0.5932622751659395,True
no,en,0.576690724184777,True
yes,es,0.5014289066296944,False
yes,en,0.5454710441397674,False
no,en,0.6178489685566078,True
yes,en,0.6824015458289565,False
no,es,0.3769266756436971,False
no,es,0.5395355426739249,False
no,en,0.7703800992851008,True
no,en,0.82661660760275,True
yes,es,0.3706373615174091,False
yes,es,0.14858152740249086,False
yes,en,0.6632309621959926,False
no,es,0.28612718913613094,False
yes,es,0.6600336967286017,True
yes,es,0.23661807671891844,False
yes,en,0.43492206294665525,True
no,en,0.6370407199154173,True
no,en,0.7692237470649902,True
no,en,0.5783919158231374,True
yes,en,0.2938027998680664,False
yes,es,0.008125343961367992,False
no,es,0.6740404648275508,False
yes,en,0.5103979882338175,False
no,es,0.40220903164807914,False
yes,es,0.36058272288847637,False
yes,en,0.37288174630393045,False
yes,en,0.26117624633087927,False
no,en,0.5252634458569793,False
no,en,0.6479374723878959,False
yes,es,0.17071024923146996,True
yes,es,0.28281573405365,False
no,en,0.18078970884596024,False
no,en,0.5608566171804636,False
yes,en,0.2688859226642512,True
no,es,0.5720596618086888,True
no,en,0.49824426498990015,True
no,es,0.19022695770688844,False
no,es,0.16488334727524825,False
no,en,0.25881008954337476,False
no,es,0.5415160969225371,False
no,en,0.2214448441441116,False
no,en,0.307642616659497,False
no,en,0.3572258856466735,False
yes,en,0.2756507282442393,False
no,en,0.44883849169874784,False
yes,en,0.45113499309490734,False
no,en,0.5402030006199043,False
no,es,0.48674132746554866,False
yes,es,0.5341239022436584,False
no,en,0.10399944919849402,False
yes,es,0.445025333411865,False
yes,en,0.337281443675165,False
no,en,0.6113809551797672,True
yes,es,0.5511821448680088,False
no,en,0.0695792983518342,False
yes,en,0.45907212124661606,False
yes,en,0.627029047769923,False
no,en,0.4776730448796153,False
yes,es,0.2651512005815124,False
no,es,0.7584546185929469,False
yes,es,0.5774312666041861,True
no,en,0.42463502005520193,False
no,en,0.9567375163867055,False
no,en,0.39912853134369525,False
yes,es,0.27574895027710755,False
yes,es,0.27003178749555895,False
no,es,0.46068685546001975,False
no,en,0.6946046140278079,False
no,es,0.6264954961212862,False
yes,es,0.4891529112986779,False
yes,en,0.3647424391330101,True
no,es,0.6289300559783313,True
yes,en,0.293508731963723,False
no,es,0.36507288103659113,True
no,es,0.279903168639253,False
yes,en,0.5510615881705159,False
yes,es,0.48381679366003566,False
yes,en,0.6227238018254072,False
yes,en,0.48256387779136567,False
yes,en,0.114164970516501,False
yes,es,0.05903814883999109,False
no,en,0.1916307863124421,False
yes,en,0.30427290592972106,False
no,es,0.24422841536455997,False
yes,es,0.2541632300069396,False
yes,en,0.5706745908604977,False
no,es,0.8205859653499904,False
yes,en,0.6345599959724499,True
yes,es,0.2123897351891239,False
no,es,0.6168534342977584,True
yes,es,0.13716960578505025,False
no,es,0.45199534189583007,False
yes,en,0.5926739850925514,False
yes,es,0.4068880043024708,False
no,en,0.5020857438941828,False
yes,es,0.4406961451729318,False
yes,es,0.5020943596377575,False
no,es,0.3624586422445401,False
yes,es,0.5924407329563713,True
no,en,0.39937378037161253,False
yes,en,0.3747542623192256,False
no,es,0.8408794793533517,False
no,en,0.4804734450029365,False
yes,en,0.3005872888906681,False
yes,es,0.06272760830394897,False
no,es,0.21441347191157129,False
no,en,0.619878912948719,True
yes,en,0.46295671753766887,False
yes,es,0.529687587940049,True
yes,es,0.619203819373605,False
yes,en,0.3490805461754349,False
no,es,0.8805590038621738,True
yes,en,0.6511761198996531,False
yes,es,0.690557067681249,False
no,en,0.2972522540815931,False
yes,en,0.40393982730595834,True
no,en,0.4513025808566924,True
yes,en,0.37608178136606424,False
yes,es,0.532623076660194,False
no,es,0.41455676978071826,False
no,es,0.37447259738193445,False
yes,es,0.3687112005225239,False
yes,es,0.6858596920037865,True
yes,es,0.6354767564069352,True
no,en,0.34380406309718653,False
no,en,0.48507968762712694,False
no,es,0.5300311848576647,True
yes,en,0.7461381526446192,False
no,es,0.35985716697459785,False
no,es,0.06140490166030263,False
no,en,0.6494561885856897,True
no,en,0.3100477607467921,False
yes,en,0.545314503997759,False
no,es,0.3573630951042535,True
no,es,0.4239798492255312,False
no,en,0.26552258577336685,True
yes,es,0.39347500256926554,False
no,es,0.47152581778462627,False
no,es,0.19564475580515256,False
yes,es,0.37145238808969155,False
no,es,0.46182523241516904,False
yes,es,0.5857680391986867,False
no,en,0.6824234998117933,False
yes,es,0.44837715284870505,False
no,en,0.47284023067217795,False
yes,en,0.6100610497379969,False
no,en,0.6745856522321776,False
yes,es,0.5692658909904881,False
yes,es,0.2534732832067868,False
no,es,0.4080698704052831,False
yes,en,0.45398247286989646,False
no,en,0.9082212342144808,False
no,en,0.29551971849039765,False
no,es,0.6032392215913733,False
yes,es,0.4082602442199058,True
yes,en,0.4173716021295174,False
yes,es,0.34035653732121507,False
no,es,0.019912893653016406,False
no,en,0.14568934898634395,False
no,en,0.40117427868008304,False
yes,en,0.7309063895517134,False
yes,en,0.24419002413819577,False
yes,es,0.18360435224076205,False
yes,en,0.7313142005502682,True
no,en,0.8388490841869188,True
yes,es,0.9111578051340568,False
yes,es,0.45135319209874514,False
yes,es,0.5990700836922686,True
yes,en,0.9246130516395573,True
yes,en,0.49968563943506517,False
yes,en,0.9210182465845835,False
yes,es,0.5925112208380123,False
no,en,0.25569517861364255,False
no,es,0.1443948485079703,False
yes,es,0.17190499454090474,False
yes,es,0.3622843724653556,False
yes,es,0.29485868922466096,False
yes,es,0.2230308327894645,True
yes,es,0.604843148590402,True
yes,en,0.25457936234533474,False
no,en,0.09666723401174149,False
yes,es,0.31077661144715096,False
no,es,0.0806156838467793,False
yes,es,0.2946277500092902,False
yes,en,0.1486273911899709,False
yes,es,0.21983527670099406,False
yes,es,0.6852550626393756,False
yes,en,0.08896265738480746,True
no,es,0.3642513874400423,True
yes,en,0.09038428514433494,False
yes,es,0.408009985990911,False
yes,en,0.5631106989694504,False
yes,en,0.9634163019881432,False
no,en,0.3452567238106116,False
yes,en,0.08845659024512505,False
yes,en,0.5709591698626227,False
yes,en,0.5838607470081931,True
no,en,0.774711041778272,True
yes,es,0.7712363684525024,True
no,en,0.2941332954188233,False
no,en,0.8304724807090597,False
yes,es,0.39897136776993114,False
yes,es,0.4354820139174249,False
yes,en,0.45471954939174336,False
no,en,0.19714661531549735,True
no,en,0.08135958787399859,False
yes,en,0.33474836575494016,False
yes,en,0.8747028728432509,True
yes,en,0.6253231415509214,False
no,es,0.16018874396925156,False
yes,en,0.6527927466249328,True
no,en,0.39155508771582764,False
no,en,0.3931167237373998,True
yes,en,0.5328280352109849,False
yes,en,0.15610742366763453,False
no,es,0.2308002343721403,False
no,es,0.6490942055016702,False
yes,es,0.5003559333926206,True
yes,es,0.4570573081480867,False
no,en,0.10380242557873536,False
no,en,0.5247528023253922,True
no,es,0.36760854947088856,False
no,es,0.22146327619538453,False
yes,en,0.3495941261077617,False
yes,es,0.7298745825164237,True
no,es,0.6771790452083075,True
yes,es,0.25885328681441705,False
no,en,0.2430846006987603,False
no,es,0.41008941117484465,False
yes,es,0.4058118580964374,False
yes,en,0.6015823775345173,True
yes,en,0.7845448036393101,False
no,en,0.2787006805832538,False
no,en,0.2893224057307363,False
no,en,0.4356394955690113,False
no,en,0.23984609579005817,True
yes,en,0.08175284649381344,False
no,en,0.5303572920870332,True
no,en,0.28500117924398494,False
no,es,0.6087624565239056,False
no,es,0.32796556240684577,False
no,en,0.38493540590400566,False
yes,es,0.5580542130439728,True
no,en,0.6213153141541033,False
yes,en,0.29603981914292354,False
yes,en,0.0350112655497576,False
no,en,0.4835535254891805,False
yes,en,0.5909434348452092,True
no,es,0.31804892254453965,False
yes,en,0.34653037069564396,False
no,en,0.6678029693563013,True
yes,es,0.36242161568382003,False
yes,en,0.3688374552367612,False
yes,es,0.4782127267620794,False
yes,es,0.7864710819589125,True
no,en,0.6709006451954292,False
no,en,0.39863418381951005,False
yes,es,0.36351615372412727,False
yes,es,0.2604698611643368,False
no,en,0.7734949161004164,True
no,en,0.19252742064233844,False
no,en,0.17454893827413342,True
yes,es,0.23173899924957475,True
no,es,0.457199348434196,True
no,es,0.6600892064268932,False
yes,en,0.42750486610430755,False
yes,en,0.2284711590428343,False
yes,es,0.21855228362958795,False
yes,en,0.1686050035357718,False
no,en,0.1952725850185597,False
no,en,0.6985389274414013,False
yes,es,0.40466298895074615,False
yes,es,0.5503035365538749,True
yes,en,0.7277905698818102,False
no,en,0.39835719359143357,False
yes,en,0.19802236601801607,False
yes,en,0.23007434199153337,True
yes,es,0.316315566163645,False
