has_url,lang,C(X),GT
no,es,0.48203879520862775,False
no,es,0.8062018860887861,True
yes,es,0.7928993988523078,True
yes,es,0.6478523011611006,True
no,es,0.67633878877524,True
no,es,0.9057297051334587,True
yes,es,0.7242169468368931,True
no,es,0.7262679925161071,True
no,es,0.8777502062887068,True
no,es,0.7815993053275154,True
yes,en,0.810094424635744,True
yes,en,0.5520048436970761,False
yes,en,0.9020619319559776,True
yes,es,0.3467978946166091,False
no,es,0.5628181513619096,False
no,es,0.8062479686225559,True
yes,es,0.3333139391268866,False
no,es,0.6453346314003519,True
yes,en,0.5265502565141441,False
yes,en,0.8123026227647646,False
no,es,0.7441451173665043,True
no,en,0.9426444715858312,True
yes,en,0.4884234074293879,False
yes,en,0.9138237783143734,True
yes,en,0.9435077192802893,True
no,es,0.18305322410768712,False
yes,en,0.6499768591352534,True
yes,es,0.2968966259646032,False
yes,es,0.899780014909467,True
yes,en,0.9164923384513607,True
yes,es,0.8681682985456858,True
yes,es,0.695963131047346,True
no,es,0.4584960754000958,False
no,es,0.7770611480948459,False
no,es,0.735866755106461,True
no,en,0.88673558794657,True
no,es,0.14760295895822884,False
yes,en,0.5502614875655314,False
no,en,0.7903969519458616,False
no,en,0.7319116528685534,True
no,en,0.8947910136033906,True
yes,en,0.3059988950649354,False
yes,es,0.9547656806039135,True
no,es,0.1504288847795814,False
no,en,0.845926077335593,True
yes,es,0.7778512873609355,True
no,en,0.8212996614505248,True
no,en,0.8128756024736085,True
yes,es,0.5708929394311644,True
no,en,0.5358168920421746,False
yes,en,0.8370840903630217,True
no,en,0.9250968749852095,True
yes,en,0.4200413966646123,False
no,es,0.8760223548524597,True
no,es,0.9030516716770245,True
no,en,0.8906597734433478,True
no,es,0.181250129066068,False
yes,en,0.8846674570536491,True
yes,en,0.47588700704008263,False
yes,en,0.7637720708961279,True
no,es,0.6064123349810029,True
yes,es,0.7999647185121906,True
yes,en,0.27193701179038643,False
no,en,0.822035509467428,True
no,es,0.3190331423356531,False
no,es,0.41022029709349933,False
no,en,0.7500524516590615,True
no,en,0.33383649022695155,False
yes,es,0.38974914056832394,False
yes,es,0.9158225245122509,True
yes,es,0.5235409564184208,False
no,en,0.756714581946687,True
no,es,0.5659692440889538,False
yes,en,0.710930205582386,True
no,es,0.7470707195723572,True
no,en,0.4277171292204541,False
no,es,0.8982115917423642,True
yes,en,0.7407049476971402,True
no,es,0.2734537332758451,False
no,en,0.5434952544203152,False
no,es,0.8832512919520711,True
no,en,0.8227916555158978,True
no,es,0.6339965862536002,True
yes,es,0.6482938247919734,False
yes,en,0.8631416554688464,True
no,es,0.6873029328666884,True
no,es,0.6274129696723428,False
yes,es,0.483642521813534,False
yes,es,0.7851682992974549,True
yes,en,0.7208772198049722,False
yes,en,0.6368473904448768,False
yes,es,0.8671025460153224,True
yes,es,0.30015627668796596,False
no,es,0.8810583576911839,True
no,en,0.30648370881808557,False
yes,en,0.3887865114613375,False
yes,es,0.32347665043945617,False
yes,en,0.8588206357018696,True
no,es,0.4833282072967332,False
yes,en,0.8111895209107103,True
yes,es,0.2915694590035895,False
no,en,0.4272707254477818,False
no,en,0.29308322649165314,False
yes,es,0.8452687991894504,True
no,en,0.23588979789726247,False
yes,es,0.7752780875786434,True
yes,en,0.2557141150879522,False
yes,es,0.9053389044468522,True
yes,es,0.5696946715504151,False
no,en,0.8433944412506593,True
no,en,0.6174612636989868,False
yes,es,0.3916783822377932,False
no,en,0.9335635949997599,True
no,es,0.8918456611318363,True
no,en,0.8634570865164486,True
no,en,0.9257895914767819,True
no,es,0.6861550863227682,False
yes,es,0.9153476347510168,True
yes,en,0.6649620038154931,False
no,en,0.3798514591265925,False
no,es,0.8448473643514206,True
no,en,0.4045787352363594,False
yes,en,0.7384101264511016,True
yes,es,0.6749459351612472,True
yes,es,0.4837251004331006,False
no,en,0.7881599998615869,True
no,en,0.9884697858633819,True
no,en,0.9714995155966445,True
yes,es,0.639925414486376,False
yes,en,0.938847762353065,True
no,en,0.9311544498200508,True
yes,en,0.7967233793635979,False
yes,en,0.566143837367928,False
yes,es,0.5799487666791983,False
no,es,0.5633672970189804,False
no,en,0.6620551737380321,True
yes,en,0.35558159647444065,False
yes,es,0.9118671721006248,True
no,es,0.3392617429300167,False
yes,es,0.46361947660186786,False
yes,es,0.36372741024279737,False
yes,es,0.7478026886998018,True
no,en,0.7423587893712373,True
no,es,0.6854698449345199,True
yes,en,0.644223411790345,False
no,en,0.4741385959221965,False
no,es,0.7433014947964827,True
yes,es,0.6529996710001729,False
no,en,0.5165318768637088,False
yes,es,0.360271926923077,False
yes,es,0.3066950249723391,False
yes,es,0.2765906658242261,False
no,en,0.9073067423350115,True
yes,en,0.9274579462055956,True
yes,es,0.7577568018599387,True
no,en,0.4700465656092455,False
no,en,0.46497568189340666,False
no,es,0.16907208186861775,False
no,es,0.3656697544994604,False
no,en,0.31972891337183773,False
no,en,0.5407843114230831,False
yes,en,0.8691188541804642,True
no,es,0.14313931272321082,False
no,en,0.6236363453647965,False
no,en,0.6290373309632508,True
no,es,0.8059499067271884,False
yes,en,0.7125764029980283,False
no,es,0.46193783918624953,False
no,en,0.4805364952722838,False
no,es,0.2975426463009686,False
yes,es,0.8796045548158925,True
yes,es,0.7419934000204007,True
no,es,0.2662401593787783,False
yes,es,0.523721064735463,False
yes,en,0.1226417410061802,False
yes,es,0.7066250299466447,False
yes,en,0.7339487979025247,False
no,es,0.9253165905423498,True
yes,es,0.47528402367172934,False
yes,en,0.6771698551058695,False
no,es,0.9080319166375703,True
yes,es,0.9730955286554536,True
yes,en,0.6490933326812466,False
yes,es,0.8024188096763811,True
no,en,0.2136847839977139,False
no,en,0.3847170242448297,False
yes,en,0.44151673478146203,False
yes,en,0.41326095836499416,False
yes,es,0.893862671852657,True
yes,es,0.6486194388093445,False
yes,es,0.6173069522972016,False
yes,en,0.9638495336874859,True
yes,en,0.9733479225930379,True
no,es,0.8969077393233044,True
no,en,0.8841457877894022,True
no,es,0.8840724647750903,True
yes,es,0.09758102605571899,False
no,es,0.8528371731810109,True
no,es,0.9663458743544272,True
yes,es,0.6051345621842472,True
yes,es,0.7930583761156567,True
no,en,0.8198434667055335,True
no,es,0.3282984771126341,False
no,es,0.28401674106753694,False
no,en,0.9304395635051902,True
yes,en,0.2599255232799637,False
yes,en,0.5495609645033406,True
no,en,0.7236599896087421,True
no,en,0.2527134558213625,False
yes,en,0.8384651749188387,True
yes,en,0.1725494059304537,False
no,es,0.8027001448972686,True
no,es,0.8054306421477848,True
yes,es,0.7522101159107861,True
no,es,0.725384429089658,False
no,es,0.8900812963910691,True
no,es,0.7245545220493371,False
no,en,0.46249340788185733,False
no,en,0.9543175107020767,True
yes,es,0.8667161407239948,True
yes,en,0.38509617291481446,False
no,es,0.5091491613015767,False
no,en,0.3898368587741098,False
no,en,0.5338474539956894,False
yes,en,0.8847706043690946,True
no,es,0.21442098153630798,False
no,es,0.8034947242263883,True
yes,en,0.7672678614594305,True
yes,es,0.7102743618605118,True
yes,en,0.6153329886479427,False
yes,es,0.9041540712399726,True
yes,en,0.4114081179752489,False
no,en,0.4466349693161676,False
no,es,0.10621960238907596,False
no,es,0.4103230583839595,False
no,es,0.9735336516976097,True
yes,en,0.86605738723793,True
yes,es,0.7509816964582389,True
no,es,0.4441140259465908,False
no,es,0.8016393860548856,False
yes,es,0.6787995289982732,True
no,en,0.9093658581511663,True
yes,es,0.9048773990315035,True
no,es,0.7443522116841709,False
no,en,0.7250067495818826,True
yes,en,0.5912386803469899,False
no,en,0.4739043156367631,False
yes,es,0.7583040925866263,True
yes,es,0.526269689050875,False
no,en,0.2871482133118113,False
no,en,0.7932560109784269,False
no,en,0.33714393754624195,False
yes,en,0.7981763263350851,True
yes,es,0.06719643178062373,False
no,es,0.2801616837490901,False
yes,en,0.9144519439551931,True
no,en,0.5807497518662676,False
no,es,0.4849830874986844,False
no,en,0.7218045375880112,True
no,en,0.819245529626002,True
no,en,0.4110347921767578,False
yes,es,0.2644247762574968,False
no,en,0.8535131675508056,True
yes,es,0.7672424536083855,True
no,es,0.8640811687510104,True
yes,en,0.3128207585728007,False
yes,en,0.9836288562577672,True
no,es,0.7768956347610309,True
no,es,0.5681063867422987,False
no,es,0.15425248279637177,False
no,es,0.962623181966219,True
no,es,0.5105914690408696,False
no,es,0.7377252520465499,False
no,en,0.8514191997523091,True
yes,en,0.9081958977652046,True
yes,en,0.6746298883041532,True
no,es,0.5718822814928646,False
no,es,0.9394414690591983,True
no,es,0.9062578360794867,True
no,es,0.9864294103296065,True
yes,en,0.7906968635743914,False
yes,es,0.7706347189253526,True
yes,es,0.25362586348373956,False
no,es,0.7374009204207616,True
no,en,0.8643135690289768,True
no,en,0.7512584618060626,True
yes,en,0.20018276004952912,False
yes,en,0.8418172001564345,True
yes,es,0.9022992693655254,True
no,en,0.7487578201702363,True
yes,en,0.29023690382812606,False
no,en,0.8753464393471256,True
no,es,0.8027760019062787,True
yes,es,0.7661657009166218,True
no,es,0.8691958542270887,True
yes,es,0.7937865398739765,True
yes,es,0.8767648298662413,True
no,es,0.7354340901986373,False
yes,en,0.45673121760708396,False
no,en,0.7463331605679421,True
no,en,0.5728814293784241,False
yes,en,0.6337674551577684,False
no,en,0.3752753950396724,False
no,en,0.5623865417304449,False
yes,es,0.12247713273729878,False
yes,es,0.920008154724158,True
no,es,0.7410306580826034,True
yes,en,0.7682405005586471,True
yes,en,0.7437053734504404,True
no,en,0.8190771642913823,True
yes,es,0.8795939341776403,True
no,en,0.9268926692813523,True
no,es,0.9466410977422447,True
no,en,0.8838499690292678,True
no,es,0.9154153359580968,True
no,en,0.5416037065494976,False
yes,en,0.7207422502716108,True
no,es,0.7600160990446259,False
no,es,0.43946386809392535,False
no,en,0.8324930059348686,True
yes,en,0.6192588353493694,False
no,en,0.858650086059403,True
yes,es,0.7868756466602742,True
yes,en,0.5186759541631899,True
yes,es,0.4866035849682879,False
no,es,0.4919557340518059,False
no,en,0.8122301342193915,True
no,es,0.8878845328250619,True
yes,es,0.745843577570538,True
no,es,0.18139914722173758,False
no,es,0.5348013463174636,False
no,en,0.45385982198557834,False
yes,es,0.7841860863984185,True
no,en,0.6846615965959768,True
no,en,0.41989062623870865,False
no,es,0.9115856653091158,True
yes,en,0.8030771760403723,True
no,en,0.4753674558598308,False
no,es,0.6167349777921441,False
yes,en,0.7727281089436014,True
yes,es,0.7763911820738012,False
no,es,0.8820452962783568,True
no,en,0.695742467109839,True
no,es,0.8638971855574096,True
no,es,0.8177814910277319,True
no,es,0.7514239455876581,True
no,es,0.3784557148170571,False
yes,en,0.7884312028515053,True
yes,es,0.6301935354700092,False
yes,en,0.213607103953414,False
yes,es,0.6521912208124317,False
yes,es,0.9109610033008743,True
yes,es,0.2361342843886319,False
yes,es,0.7121786886286997,True
no,es,0.9444225130385647,True
