has_url,lang,C(X),GT
yes,en,0.2042438784983903,False
yes,en,0.06174805165439088,False
yes,en,0.15673125214548037,False
no,es,0.3058793490346523,False
yes,es,0.3162689269600682,False
yes,es,0.0887637337841871,False
yes,en,0.3908023092491748,False
yes,en,0.8521443843755769,True
yes,en,0.2797318793333319,False
no,en,0.08584170282170342,False
no,es,0.16792472081378235,False
yes,es,0.31612158127372986,False
yes,en,0.12500582528459678,False
no,es,0.9366758363410478,True
no,en,0.6118709490929632,False
no,en,0.8883928038112968,True
yes,es,0.24701705023848666,False
yes,en,0.11253915811081876,False
no,es,0.05530703252000937,False
no,es,0.19209395394939544,False
yes,es,0.11324093742159941,False
no,es,0.18497187985805777,False
no,es,0.894591010041263,True
yes,en,0.3489113223158338,False
yes,es,0.055835803814091874,False
no,es,0.534274180374172,False
no,en,0.07599268858867216,False
no,es,0.40872325896113776,False
yes,es,0.16427055612397937,False
yes,en,0.11873162293698696,False
yes,es,0.1868273286566986,False
yes,es,0.2026763781015755,False
yes,en,0.45482721402362997,False
no,en,0.24794850147000091,False
yes,en,0.3446647157269079,False
no,es,0.5837982012216195,False
no,es,0.18604161530556043,False
yes,en,0.3745776814929049,False
yes,en,0.15911972842814157,False
no,en,0.155920929378849,False
yes,en,0.20328274935101687,False
no,es,0.3257267606255289,False
yes,es,0.20623135213881108,False
no,en,0.4143091423587396,False
no,es,0.13588620029525594,False
yes,es,0.3414696687952484,False
yes,es,0.8739465124586614,True
yes,en,0.22315241232854663,False
no,en,0.11793196506438873,False
no,es,0.21327800352675894,False
no,es,0.3469443451178322,False
no,en,0.882694331041887,True
yes,es,0.1464369843281658,False
no,es,0.38058594832679116,False
no,es,0.9874713230007075,True
no,es,0.627480812350206,False
no,es,0.059727065720320514,False
yes,en,0.2477128452470118,False
yes,en,0.2534733930676603,False
no,es,0.8492094387534505,True
yes,en,0.08598092086163157,False
yes,en,0.1827623173752929,False
yes,es,0.12106878451618733,False
yes,es,0.2874939222443999,False
no,es,0.8408741014881661,True
yes,es,0.3905992633000203,False
yes,en,0.14998456398072083,False
yes,en,0.17967943856814766,False
yes,en,0.8946521562399541,True
yes,es,0.8474591634372679,True
yes,es,0.1183997738193908,False
yes,es,0.20936229386972952,False
yes,es,0.25005644151038453,False
yes,en,0.9153938174593728,True
no,es,0.33436275715044017,False
yes,es,0.2559665300935068,False
yes,en,0.6042278639083308,False
no,en,0.2825812571081013,False
no,es,0.4963226987216967,False
no,es,0.20092758686277215,False
yes,es,0.20070034302185719,False
no,es,0.11315142793162555,False
yes,en,0.22984173128507734,False
no,en,0.1903270852077269,False
yes,es,0.9375276503238705,True
yes,en,0.23832311641629292,False
yes,es,0.47365930913641985,False
yes,es,0.48339133041427695,False
no,en,0.6964852984251375,True
no,es,0.12883158166310102,False
yes,es,0.36904259791354965,False
no,es,0.8418912306443317,True
yes,en,0.14602216300273607,False
yes,es,0.16948669956915052,False
no,en,0.8055462537757705,True
yes,en,0.24665731152457826,False
yes,es,0.8887095331793218,True
yes,es,0.3834058737768362,False
no,en,0.7572208878679692,True
no,en,0.038518317213949604,False
yes,en,0.08668100609679008,False
yes,es,0.1371748447739481,False
yes,en,0.11745315581622434,False
no,es,0.3667059958224671,False
yes,en,0.14401209275765514,False
yes,en,0.830139275359357,True
no,en,0.330170675631605,False
yes,es,0.8823623210034363,True
yes,en,0.12038900171641899,False
no,es,0.1976519244383623,False
no,es,0.33294553993792625,False
no,en,0.18717037740564968,False
yes,es,0.36070140770051223,False
yes,es,0.844032260243186,True
no,en,0.8849410896959456,True
no,en,0.789447894225496,True
no,en,0.38702341183580846,False
no,en,0.20774442623703487,False
no,es,0.22945464180610875,False
no,en,0.4881887806019294,True
no,en,0.3747551101155931,False
no,en,0.7106449370166777,True
no,es,0.16126766185199726,False
yes,es,0.31850190625629554,False
no,es,0.2667810699436722,False
yes,en,0.2357520121520683,False
no,es,0.4019308377368521,False
yes,es,0.06603998936921458,False
no,es,0.26203187137488615,False
no,es,0.3432897739516056,False
no,es,0.32256963041639736,False
yes,en,0.34684368693857126,False
yes,es,0.4533781133351366,False
no,es,0.9491985354695622,True
no,es,0.3564783517841174,False
yes,es,0.25148969162696766,False
yes,en,0.2549157237523166,False
yes,en,0.20778754143530825,False
no,es,0.3549141899313619,False
no,es,0.3279083979409757,False
no,es,0.29170455134550805,False
yes,es,0.37072631935098027,False
no,en,0.8950482513041307,True
no,en,0.27334228129042193,False
no,es,0.8083768077473427,True
yes,es,0.03808178466663059,False
yes,es,0.20555288221889167,False
yes,es,0.5911626069730811,False
no,en,0.36257876375348713,False
no,en,0.8284787064789155,False
no,es,0.8922686811084422,True
no,es,0.41462108304342254,False
no,es,0.7526941206981757,True
no,es,0.49656212267025124,True
no,en,0.3834764738076394,False
no,en,0.18746315610685513,False
no,en,0.32371507781816317,False
yes,en,0.10591022002454357,False
yes,es,0.20694896531229762,False
yes,es,0.8707687911987234,True
yes,en,0.32188893186453627,False
no,es,0.21488112411385238,False
no,es,0.2983854814647125,False
no,es,0.25142544715516546,False
no,es,0.7173936824568082,True
no,en,0.43535829177499075,False
yes,es,0.28725229543876013,False
no,en,0.26854319684566696,False
no,es,0.1732453964521677,False
yes,en,0.26090772249709426,False
yes,es,0.11678156847616007,False
yes,en,0.49831871584668375,False
no,en,0.07591278442942924,False
no,es,0.16986930424928015,False
yes,es,0.2610697497707549,False
yes,en,0.9455496139449222,True
no,en,0.3988909430499655,False
yes,en,0.29796506243292703,False
yes,es,0.3454977217457243,False
no,en,0.12517618287806065,False
no,en,0.3505224008780743,False
yes,en,0.4227391377882527,False
no,en,0.4694361318499265,False
yes,en,0.4138279240852525,False
no,en,0.8141123647668281,True
no,en,0.14989226443398945,False
yes,en,0.058383308325205246,False
no,es,0.151148637195329,False
no,es,0.25301640765022004,False
no,en,0.8639070005166387,True
no,en,0.39585933398190787,False
no,es,0.5827027258600428,False
yes,en,0.2025266887616445,False
yes,en,0.2730685752763661,False
no,en,0.2195775258384986,False
yes,es,0.38354921412671505,False
yes,es,0.47726528537350477,False
no,es,0.8163925386493179,True
no,en,0.2869496734141107,False
yes,en,0.19803018509827416,False
yes,en,0.6275668004275736,False
yes,es,0.8051366786265198,True
no,en,0.08670188166346475,False
no,en,0.8830228701003591,True
yes,en,0.8553044738442604,True
yes,es,0.32688654516667515,False
yes,es,0.7848179892787023,True
no,es,0.45182222453695015,False
no,es,0.6290710395090615,False
no,es,0.06889637970238979,False
yes,es,0.026210208785643535,False
no,en,0.28268517701215673,False
yes,es,0.9546731256599957,True
yes,en,0.5161696775258083,False
yes,es,0.4048131954178624,False
no,en,0.14580655843280574,False
no,en,0.47497368744900553,False
no,en,0.874769930604024,True
yes,es,0.0793106523726679,False
yes,en,0.3569228236882681,False
no,en,0.06967842333111615,False
yes,es,0.20866309637300934,False
no,es,0.2732585200317425,False
no,es,0.35613430493226905,False
yes,es,0.5466707963518154,False
yes,es,0.4483794193283516,False
no,en,0.043587992683999086,False
no,es,0.22259581241364085,False
no,es,0.2869592399880246,False
no,en,0.3681718542970884,False
no,en,0.22264336373969004,False
no,en,0.6019186497609474,False
no,es,0.19180550269338606,False
no,es,0.8301191539986704,True
yes,en,0.1511495294252287,False
no,es,0.7861020749740333,True
no,en,0.8559337123987774,True
no,en,0.25582901358881427,False
yes,es,0.4849580849250225,False
yes,es,0.2682593265971254,False
yes,es,0.11990354105115217,False
yes,en,0.9863511934853876,True
no,es,0.2347909807631562,False
yes,es,0.18442191408979827,False
no,en,0.37359720854936995,False
no,en,0.8238221129663098,True
yes,en,0.37948171337481346,False
yes,es,0.08029009330845877,False
yes,en,0.12107147855265944,False
no,es,0.09957560691496117,False
no,es,0.1788903938704591,False
yes,es,0.8405705764560233,True
no,es,0.8583988585287567,True
no,es,0.5941832890761488,False
yes,es,0.1618745612959658,False
yes,en,0.3489526182754769,False
yes,es,0.1727851623072717,False
yes,es,0.09944978429605596,False
no,es,0.5614245728404368,False
no,en,0.1570110619481953,False
no,es,0.4757721029800687,False
no,en,0.2660282551311365,False
yes,es,0.11085723622306935,False
yes,es,0.4381447375575994,False
yes,es,0.6703351699382301,True
yes,es,0.17729919739226901,False
yes,es,0.6844244318311004,False
no,es,0.08193939581252907,False
yes,es,0.10529421122152864,False
yes,es,0.7776267340362469,True
no,en,0.18320182895943174,False
yes,es,0.05465101525253871,False
no,en,0.09521887417734771,False
yes,es,0.2367701954516878,False
no,es,0.33199465062918204,False
no,en,0.15892201547043605,False
no,es,0.1809302362040893,False
yes,en,0.31296631823270354,False
yes,es,0.06273389284437472,False
no,es,0.36477017154839325,False
yes,es,0.09344231356342605,False
yes,en,0.31396756053231045,False
no,en,0.7597849619181005,True
no,en,0.26420453503602254,False
no,es,0.9835420702736445,True
yes,es,0.2450279899297096,False
yes,es,0.03462212609485466,False
no,es,0.7609242728091962,True
yes,en,0.04309677522651514,False
yes,es,0.24449937225653495,False
no,en,0.15108660329417367,False
yes,en,0.09705921669838995,False
yes,en,0.2531020449306691,False
yes,en,0.0644366825034065,False
yes,en,0.9357335079309702,True
no,es,0.13507877177039684,False
yes,es,0.43641916045969414,False
no,es,0.9274679937755207,True
yes,en,0.7866730432332636,True
yes,es,0.04951381578761994,False
no,es,0.703913491702373,True
no,en,0.08622385339307062,False
yes,en,0.28902329798104615,False
no,en,0.19828123430669362,False
yes,es,0.32910597603840186,False
yes,en,0.19520671157692857,False
no,es,0.13964959821876144,False
no,en,0.17736502500321805,False
no,es,0.46812111367499754,False
no,es,0.33816733990436426,False
no,en,0.24540629443864242,False
yes,es,0.09269018004603918,False
yes,en,0.3675468631071019,False
yes,en,0.9098984455062101,True
no,es,0.19669081191766685,False
no,en,0.6222243715716705,True
no,es,0.1395252246956566,False
yes,en,0.08541976083615754,False
yes,es,0.4472181240216593,False
no,en,0.08537566276193403,False
no,en,0.358088715057275,False
no,en,0.8914408840921353,True
yes,es,0.3959590054436582,False
yes,es,0.6072573058299732,False
no,es,0.2610831474638436,False
no,es,0.2914928867094219,False
no,es,0.4943865388173561,False
yes,en,0.18856565483984192,False
yes,en,0.5720564389895731,False
yes,en,0.04958807964780914,False
no,es,0.8435915648297646,True
yes,en,0.9059428130971624,True
yes,en,0.23679715631358167,False
yes,es,0.28820428137905063,False
no,es,0.2140352380175021,False
yes,en,0.0922664130306735,False
yes,en,0.13662300352658008,False
no,es,0.5285405701188814,False
yes,en,0.28315864454380196,False
yes,en,0.20518495609571366,False
yes,en,0.38397872033159297,False
yes,es,0.22498514720779744,False
no,es,0.2597178911852482,False
yes,es,0.15337103661764565,False
no,en,0.3279040818744761,False
no,en,0.1712616142246582,False
yes,en,0.14710142824193395,False
no,es,0.13241672352458603,False
no,en,0.9384455832241534,True
yes,es,0.3795908857780543,False
yes,en,0.22835944815457124,False
no,en,0.28710213646120636,False
yes,es,0.8712840224571111,True
no,es,0.34333545353828565,False
no,en,0.08998528994958403,False
yes,es,0.2987870379067209,False
no,es,0.23927046142110397,False
yes,en,0.14301106204402675,False
no,en,0.06831596074792413,False
no,es,0.16512312116047784,False
no,en,0.32244499711799735,False
yes,es,0.23053861374351226,False
no,es,0.123047761202649,False
yes,en,0.8917834391334186,True
yes,es,0.4815202548610181,False
yes,en,0.1134542974181114,False
yes,en,0.46795511693681774,False
yes,en,0.1729557695371288,False
yes,en,0.2081127465725136,False
no,es,0.12077801664920737,False
no,es,0.9267651534532678,True
no,es,0.5371259483871317,False
yes,en,0.061206392748725344,False
yes,es,0.7183981508841698,True
yes,es,0.41604409680805043,False
yes,en,0.07068865259135827,False
yes,es,0.4688506814832129,False
yes,es,0.8285187422544464,True
yes,es,0.21867317334219238,False
yes,es,0.9320444089556927,True
no,es,0.8046603286735914,True
no,en,0.40172773850557236,False
yes,en,0.42477114042073727,False
yes,es,0.8669013683799975,True
no,es,0.9065746114751962,True
yes,en,0.3136465246581093,False
no,en,0.5269002948847448,False
yes,es,0.45858328975605234,False
no,en,0.33094573402938093,False
no,es,0.6697185152894672,False
yes,es,0.21502895205497494,False
yes,es,0.14546548264664516,False
yes,es,0.31141702465900006,False
yes,en,0.34926693492489685,False
no,es,0.08636387392608688,False
no,en,0.20519874307429165,False
yes,en,0.36850072466932127,False
yes,en,0.18680170238452723,False
no,en,0.3935031995994327,False
no,en,0.29552993335426037,False
yes,en,0.7331017567275054,True
no,es,0.9557010318106164,True
no,en,0.4495062983886147,False
no,en,0.10763080578630185,False
yes,es,0.7949871882770176,True
yes,es,0.24702290826048753,False
no,es,0.23022030108195524,False
yes,es,0.7596214754928946,True
no,es,0.7561676220883546,True
yes,en,0.3931485953965854,False
no,es,0.07023904001447086,False
yes,es,0.8529566076989158,True
no,en,0.40032899556826135,False
yes,en,0.7986713068870942,True
no,en,0.32585503690003453,False
no,en,0.19977989218142228,False
yes,en,0.3117731167892185,False
yes,es,0.10976271016684921,False
no,es,0.4040651090142414,False
no,es,0.03963419878965875,False
no,en,0.8011697492668909,True
no,es,0.2485355362837048,False
yes,es,0.197698334402924,False
no,es,0.615815109517525,False
yes,en,0.4854155319637821,False
yes,es,0.47113221686199513,False
no,en,0.2099793406445207,False
yes,es,0.8316410523953082,True
no,es,0.9662756843397795,True
no,en,0.5561211195425905,False
no,es,0.30876118000956876,False
yes,es,0.8853413579188011,True
no,es,0.9023961534726085,True
no,en,0.8697998566368177,True
no,es,0.0431007923152942,False
yes,en,0.3809668896991215,False
yes,en,0.6795448870699721,False
yes,en,0.1526071227085927,False
yes,es,0.19508436191791434,False
no,en,0.16063360846359787,False
no,en,0.34146532847588384,False
yes,en,0.16147986199605155,False
yes,en,0.18755985605407002,False
no,en,0.316147252243403,False
no,en,0.13063776788374515,False
yes,es,0.4913400950157508,False
yes,en,0.18707760860546035,False
no,es,0.26165161633410816,False
no,en,0.4281579136115489,False
yes,en,0.24583500309235856,False
yes,es,0.15561877043303235,False
no,en,0.9234880407581073,True
yes,en,0.9557978180606673,True
no,es,0.10985884820163348,False
yes,es,0.3376430888719472,False
no,en,0.3158104333135995,False
yes,en,0.9833432172432779,True
yes,es,0.46867912072134676,False
yes,es,0.26831543732650115,False
no,en,0.22958628217893529,False
yes,es,0.15086977693878745,False
yes,en,0.4830140288089141,False
no,en,0.19822695074305205,False
yes,es,0.8699388844110052,True
yes,en,0.31956590948376273,False
yes,es,0.7973089012216478,True
yes,es,0.028153555623343974,False
yes,en,0.5657613577121864,False
no,en,0.6196175711070417,False
no,es,0.17226184582823584,False
yes,en,0.47355879180866844,False
no,es,0.27481040238978743,False
no,en,0.4526842365657016,False
yes,es,0.4542590120460276,False
no,en,0.11108186058247442,False
yes,en,0.13069316494472802,False
yes,en,0.9552988143584898,True
yes,es,0.5922170377485997,False
yes,en,0.3897894682158539,False
yes,es,0.5507579929388854,False
no,es,0.194724872543419,False
no,en,0.8151728033627437,True
no,en,0.6520851967480396,False
no,es,0.5878694497829757,False
yes,en,0.9739695073341822,True
yes,es,0.2971318773261554,False
no,es,0.5432965439070555,False
no,en,0.7132806666176067,True
no,en,0.8722846860820014,True
no,en,0.24704718966578273,False
yes,es,0.1439435055621891,False
yes,es,0.37714219474570126,False
no,en,0.643054530080993,False
yes,en,0.8236504565767474,True
yes,es,0.30291318637338593,False
no,en,0.8814062975160146,True
no,en,0.39090760987036793,False
no,en,0.36072317022948447,False
no,es,0.9481522551662406,True
yes,es,0.4657149566195484,False
no,es,0.40679611452961806,False
yes,en,0.20812753686669594,False
yes,es,0.11818960007458953,False
no,en,0.42645823161257085,False
yes,en,0.16929747106252419,False
no,en,0.17084421287281576,False
yes,en,0.5128099422879394,False
yes,es,0.909810182426219,True
yes,en,0.03802062509080374,False
yes,en,0.6302857421772505,True
no,es,0.7539160921233675,True
yes,en,0.16620881321940986,False
no,en,0.12786076819299427,False
yes,es,0.36688004106630145,False
yes,en,0.9700660711500164,True
no,es,0.12916960233677585,False
yes,en,0.05953928636383316,False
yes,es,0.05513685149875593,False
yes,es,0.13757924920896844,False
no,es,0.06189258826614578,False
no,en,0.29195379769179175,False
yes,en,0.21141553720234077,False
no,en,0.4179417569535033,False
yes,es,0.5012805316191645,False
no,es,0.8366208196856318,True
no,en,0.7617097136520011,False
yes,es,0.3730908532949403,False
no,es,0.22572798473761208,False
no,en,0.2496583468935445,False
yes,es,0.44600820150761,False
no,es,0.15345681517317536,False
no,es,0.1673940466565327,False
yes,es,0.4096822760134164,False
no,en,0.4511776277667819,False
yes,es,0.33488347732796475,False
yes,es,0.14588589095312923,False
yes,en,0.2958370962402777,False
yes,es,0.2638720161639476,False
no,es,0.21199916124699741,False
yes,es,0.5834072370549721,False
yes,es,0.522437502861401,False
no,en,0.8405280063998776,True
yes,es,0.9098546502808936,True
no,es,0.2346167943750443,False
yes,en,0.9378326323825673,True
yes,en,0.28455253602420094,False
no,es,0.08552522840892679,False
no,es,0.4483777456134234,False
no,en,0.26697183478387704,False
yes,es,0.777366647020668,True
yes,en,0.13846834309821796,False
no,es,0.26431546715411813,False
no,en,0.44474518007122016,False
no,es,0.5332864204776818,False
no,es,0.08128802585236511,False
no,en,0.15905252481579354,False
yes,en,0.1319731694376869,False
yes,es,0.7947275838840733,True
no,es,0.18452012143824928,False
no,es,0.16706260345706891,False
yes,en,0.12198840858156157,False
yes,es,0.7470344910801183,False
no,en,0.4745341263896305,False
no,es,0.9252772459837107,True
no,es,0.5898561156033624,True
no,en,0.10135551768944263,False
yes,en,0.1609339572645486,False
yes,en,0.4100192544066522,False
yes,es,0.8411501322190077,True
no,es,0.15395766236535152,False
no,en,0.15650378261088335,False
yes,es,0.9482059184324427,True
yes,es,0.12441995990460464,False
no,en,0.14816034437026976,False
no,en,0.9277054885814835,True
no,en,0.6008578219496057,True
yes,es,0.2530647566774167,False
no,es,0.1482762077051666,False
yes,en,0.3230281469751903,False
yes,en,0.1416036184270038,False
yes,es,0.4237540879619252,False
yes,es,0.17569212589496644,False
yes,es,0.9307095238691354,True
no,es,0.26192688977969497,False
no,en,0.9353343626194747,True
yes,en,0.11189218673165012,False
yes,es,0.18733182313701208,False
no,en,0.2378142729674363,False
yes,es,0.3959007451459738,False
no,es,0.8548942056850157,True
no,en,0.34302099718466056,False
no,en,0.3955855268776539,False
no,es,0.17120231571516317,False
no,es,0.25721864025696456,False
yes,en,0.7321454175327085,True
yes,es,0.9497825531823537,True
yes,en,0.07063496471978853,False
no,es,0.7679612011162511,True
yes,es,0.2803100913112415,False
yes,en,0.43936976423484314,False
no,es,0.2548112274986535,False
no,es,0.3441919743248605,False
no,es,0.24002604546055473,False
yes,en,0.052113299931487216,False
no,es,0.3139619587286343,False
no,en,0.08087096781507609,False
no,es,0.33828253140538683,False
no,en,0.13743035455669936,False
yes,es,0.09809194005215681,False
yes,es,0.17588772396708544,False
no,es,0.39595574060603045,False
yes,es,0.8209751075848986,True
no,en,0.41564376847785856,False
no,es,0.4192849814890624,False
yes,es,0.3758841571738628,False
no,es,0.1506052772781407,False
no,en,0.46245711888797836,False
yes,en,0.33385838280231894,False
yes,es,0.20249479806098578,False
no,en,0.07337131571702475,False
no,es,0.420653926879662,False
no,es,0.12234433684104024,False
no,en,0.236956940616205,False
yes,es,0.1742124834400683,False
no,es,0.16208391332707148,False
no,es,0.37677601780130304,False
no,es,0.939371141102776,True
no,en,0.4914512763653003,False
no,es,0.46528839557440016,False
yes,en,0.19017979041038344,False
no,es,0.1417120933975263,False
no,es,0.3523685793199369,False
yes,en,0.34462213564744665,False
yes,es,0.3811328625427865,False
yes,en,0.1949493089384351,False
no,es,0.3652084981296151,False
no,en,0.4123897096817634,False
no,en,0.3126913996171865,False
no,en,0.8844438339361606,True
no,en,0.869465361916059,True
yes,en,0.2941411695749839,False
no,en,0.24569607965747106,False
yes,en,0.2246050916189087,False
yes,en,0.3419451850908357,False
no,es,0.6769082139035486,True
no,es,0.22815223821819142,False
yes,en,0.3235697611350623,False
yes,es,0.06116490468001513,False
no,en,0.25598434475697807,False
no,es,0.3420876386802343,False
no,en,0.5111027529168176,False
yes,en,0.8811321976692941,True
no,en,0.4386002710896636,False
yes,es,0.8704434780461389,True
yes,en,0.289469052536234,False
no,en,0.22194152718483373,False
yes,en,0.14507992799316632,False
no,es,0.5597252230629657,False
yes,es,0.7533281590253768,True
yes,en,0.4499119798921162,False
yes,en,0.134539918001221,False
no,es,0.14079195948708845,False
no,es,0.819094885456213,False
no,es,0.26215152732948216,False
no,es,0.39163152226998443,False
yes,es,0.639819854420519,False
yes,en,0.6140354508574105,False
no,en,0.47021940954319136,False
no,es,0.18089946788675745,False
no,es,0.0637525649270326,False
yes,en,0.29410972634735405,False
no,en,0.3276597101886078,False
yes,es,0.24524880817081254,False
no,en,0.13356289632150029,False
yes,en,0.13502643885686388,False
yes,es,0.49217152493113486,False
yes,en,0.46958719820971573,False
no,en,0.16090762833270197,False
yes,en,0.20618279719216082,False
yes,es,0.06252083979744055,False
no,en,0.588515514432944,False
yes,en,0.19274941788091646,False
no,en,0.3605961280209249,False
no,en,0.4118146434237258,False
no,en,0.9497127008071803,True
yes,es,0.21026963761614387,False
yes,es,0.24874268616090897,False
no,es,0.613472624143916,False
no,es,0.26362154296443063,False
yes,en,0.33469201813002686,False
yes,es,0.05476331992359229,False
yes,es,0.11453570148623185,False
yes,en,0.20129412647175107,False
no,en,0.47229613586816094,False
yes,en,0.1329185846448544,False
no,en,0.39062268512817616,False
yes,en,0.7677266056494438,True
no,en,0.0963364379569496,False
yes,es,0.2790505836833914,False
no,es,0.8446215398302176,True
no,es,0.20861943890403908,False
yes,es,0.5281412407348072,False
no,es,0.24223174976849732,False
yes,en,0.4570821751453935,False
no,es,0.4446046463746672,False
yes,es,0.10850414606310288,False
no,en,0.5064379168031776,False
yes,en,0.14876769001643889,False
no,en,0.12502853470600386,False
no,es,0.2019797958774141,False
no,es,0.17271893218857826,False
no,es,0.17084829931428033,False
no,en,0.20659735952590658,False
yes,en,0.305643866841141,False
no,es,0.41191492582304784,False
yes,en,0.1530116742328689,False
yes,es,0.37454164326648703,False
yes,en,0.28976514335653153,False
no,es,0.9251797652001857,True
no,es,0.38508823127506264,False
no,es,0.8178347149305961,True
no,en,0.5121475700354294,False
no,es,0.1949604412945717,False
no,en,0.04668381520539977,False
yes,en,0.2096497843799145,False
no,es,0.42862087462429366,False
no,en,0.38120552488440157,False
yes,en,0.6893005200886976,True
no,en,0.4718865259537797,False
yes,en,0.9088204967043196,True
yes,es,0.1329588398440372,False
yes,en,0.1805675676626254,False
yes,es,0.2348347244178081,False
yes,en,0.38877475178836807,False
yes,es,0.16437594351072807,False
no,es,0.6759763248705685,True
no,en,0.3472388304292027,False
no,en,0.2684864169470761,False
no,en,0.29472622645620417,False
yes,en,0.28884709693314375,False
no,en,0.11601961740730021,False
yes,en,0.29303323565950473,False
no,en,0.2902247838563548,False
